id,phrase,source,corpus_role,primary_confidence,display_recommendation,world_theme,research_package_cluster,research_package_availability,research_package_sensitivity,source_claim_rule,method_mention_type,method_claim_status,method_claim_reason,candidate_method_dependency,historical_method_convention,numeric_word_category,numeric_word_value,numeric_instruction_suffix,landmark_target_flag,year_hebrew,year_gregorian,yeartime_category,temporal_expression_flag,normalization_state,duplicate_flag,garbage_broken_flag,ambiguity_unresolved_flag,conflict_detail
81efac5f-9f10-4f7b-a05b-1f4b7d09fe75,שם המפורש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
81efb884-2d4d-464c-8b5c-3babc8c685bd,פועל,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
81f175e8-9de9-47ee-ac9f-e4445d3b619d,הר תבור,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
81fae8ff-6571-443e-b294-2bb0a745c02e,קשה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8203ce2a-9674-4f0e-b926-b41886ec30fa,שעיר עזים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
821232ab-0ef8-4972-adee-ee6f1fd2e069,חצץ,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82187a9d-4a0b-44a4-b52e-9d255e2158a8,לדעת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8220c6a8-b8ad-4851-8421-ceb45bcf2bd4,חג השבועות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
822cf94a-81cb-4ff4-a664-b4b9557bb830,רקח,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8236741a-3bc3-49bf-b831-5009d7f0d191,ענבל זוג,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
823895e4-da40-4e62-82d6-2d4d0d9474eb,בגידה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
823d1dc8-aadd-45c1-a844-828d467bc0d8,קדושת יוצר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
823e2302-123f-4a21-b2fb-b7edacb22e3c,תופר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8243a768-1cb5-4c7b-a77e-34d2a57a7990,משכב זכור,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82587d48-6aad-43f5-82c6-417bfc30c2f6,טמיר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8261068f-d90e-4a16-a7c9-2e25b1049ada,עטרה שביסוד,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82614a08-a34b-4a3a-93e0-b0eded976141,ארבעה מינים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,mixed_numeric_phrase,,,,,,,,true,,,,
826900e5-4531-4a7a-bfcc-62111857b10d,מגנט,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8269aac3-9c35-454c-9e8a-a617fc86078b,נחסם,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8273cabc-72c1-4f1e-8138-f8d7666b887c,שוה פרוטה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
827411c2-7b82-414e-8c2a-68ae7651aa71,רב אשי,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82771a3b-7107-4f21-9617-6910b0cbdd9a,משטה אני בך,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
827a7acf-6f29-42f2-925b-e5659f0a3e78,מרכבה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8283bdb2-c865-4967-98a3-d889f01ce434,אבעית אימא,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
828b46d4-eaf5-41dd-8e12-ba4c357d634b,משח,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
828cd7d6-22f3-4671-a4e3-5ce13c3676fe,בוצינא דקרדינותא,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82934ecd-5419-4d97-8667-25e9c2ad3378,סבתא,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8293d818-d677-437d-abaf-b5b1baa62b4d,לביבה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
829b4f47-31ac-42f3-9e0b-486e5d704ea0,זלפה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
829c4f50-7b66-4799-ac0f-ff1d8fd887ef,חולם,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
829d4102-20c0-4392-9187-0b1768417f37,זהירות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82a91943-c986-4ca4-8e4a-a770fc5d7df3,שבעים ואחד,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,numeric_quantity,71,,,,,,,true,,,,
82c16aa3-2f49-4f91-939b-90b094006799,שרפת קדשים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82c17fd5-15d3-48a1-b3cc-f3f0f4624fe8,פרעש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82cc8749-95f8-4d8e-ab8f-329fbff2881c,תפוח אדמה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82d746e5-22bb-4d04-8848-072b7b099ec2,אנרגיה אטומית,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82fba8b4-3dee-495b-8407-595e47b9d12d,צפחת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
82fea695-ef24-429f-945e-cdd02d9ddbb5,תורתי,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
830b4b06-0f3e-4e10-ac53-edd57c0d62cf,ישראל סבא דעשיה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
830f74b5-8e88-4270-9636-f76ee36e4187,גחלים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8314382d-8b43-41ed-9882-08de9ff1a2d2,שנוי מקום,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8316bc2b-8f28-4e61-a95a-a57ae8bc4a27,גבעה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8321211d-dea8-4c77-8840-ebd3ead886b4,שפר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
832c999c-f3a3-433d-b56f-9da441c6ce7c,בחינה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83308ed5-2adb-4b72-a1ad-45a15b1c4005,דברים שבלב,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8330bd7c-2493-4615-96f3-ea403ac6a7b1,ארשת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
833b1425-d7bc-4c3c-a2e2-dadc6d269a61,שבע אומות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,mixed_numeric_phrase,,,,,,,,true,,,,
833f5082-305f-4593-b310-2f5bb4708cc0,ניצוץ אש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8340136c-490f-427f-b047-bb494a475b89,טיח,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83501eef-3add-4ed1-b9b2-9856c66108cd,ישתחוו לפניך כל הברואים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
83564952-d1b6-41c7-8f0f-c6f1b9ebbd7e,בהרת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83632171-c37f-4077-a55c-bb446960b7bb,פיוטים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8364b034-4842-4a88-ba02-03428ca09649,צלם אלהים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83663bde-e95a-4bdc-82aa-c474aca4f041,עץ הגן,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
836991d9-8a23-4fb1-9a78-631901ffc8e1,קרטוב,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
836d432c-2362-45fb-9849-e0415b85af8b,חלונות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
837a62c3-ce8f-443d-b437-d2ad21800e87,ריקם,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
838130c8-8a0e-43b2-b047-b4fc8b002825,תקנת השוק,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83888f41-69bf-4117-8c81-8ef1327a617b,סליחה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
838d1d11-7142-4e30-8923-41143b3dcdcc,פדות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8392ae71-5586-4939-acad-f15b62db14fd,אומלל,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83a913fc-4d33-48f8-b164-6681091e59b7,מלכי צדק,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83b5f61f-1dd5-4553-8c1b-96792bc6d058,קרקע בתולה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83b8f13b-64fb-4ca5-99e6-cdf779b4e9b5,אמש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83ba52a0-ed26-414e-8386-05e438672cf3,בעור שביעית,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83bac9ef-1ab9-40ec-bbd5-2fcb037f7960,אין מעבירין על המצות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
83bc0bc0-0eb1-4766-bc00-8ebe5b01bcad,בורא פרי הגפן,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
83c0c32d-93ec-49c3-b118-bf04fbe8002c,מטבח,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83c3b308-8fe8-4d4f-b24f-53bbd3b8ccdb,רבינא,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83c7ad1c-e6cb-4e33-b60e-149b089d72c2,מי מגידו,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83cef7f3-f029-45f0-b604-6a88f123454c,הדפס,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83e2a080-c8f6-4428-958a-0bdc8451a6e0,מקלט,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83eb43a0-c43f-40a4-ad75-e8e421010a02,מוצא,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
83fefe1e-d829-4508-a969-f7e923067f67,מעשה אורג,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8408b235-7756-4958-85da-80f47edf1140,התחיבות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
840a7b8d-1b79-4712-982a-02dfa22b714b,לחת האבן,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
841417ce-3616-4b22-bfe2-88da14c28a95,מלך מצרים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
841880c9-473a-4125-bf53-a8473864da3a,שטרים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
841fe885-cc14-45e9-b0a6-0cbbcf7df916,מפקד,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8421ab0d-2cd7-4fe0-9803-414023024df9,שזיף,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8425cad6-445b-4830-9a4a-f44cd2fac4fc,שיבה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8429242d-c762-462d-a9e7-7e3ebc730355,מראה הבזק,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
843cf75a-b32c-409f-877c-eed099380137,צלף,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8441f585-47c3-4047-aca4-e6929825227f,בינוני,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84483f37-da0c-4f83-b310-2d8a1f519e76,חץ וקשת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8448baa2-a975-4511-bc5a-a965b31196e5,סוגיה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
844f0db1-385e-4557-b00d-c17defaaabb8,פותח את ידך ומשביע לכל חי רצון,promoted:raw_docx_v2,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,long_verse_maxim_or_list,,,,,,,,,,,,,,true,,,,
8455d97c-7fd0-4a84-8fb4-60fd164f5d2e,פושע,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84569f3f-1b49-4d21-8e6a-3e194cef394a,עגלה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84580024-c9ad-41d3-b467-19d947e4627d,טרד,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84626cdb-607c-4a88-84c6-c73a9877b0d5,ארגז,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
846cccab-3f91-4479-9b5f-fc7862afb58d,גאל,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84727871-203b-4b5d-b2bf-350308ff2c5a,ספר זכרון,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
847a5ef8-1f7d-4f9e-95fb-1013c90f809f,יורה דעה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84870945-d35a-470e-9968-6e318945c0f3,שדים ורוחות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
849514b8-d6f0-4274-ab76-a8748f5ae53a,רועד,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8497e7b9-ee18-4b69-9798-7b3d9f162b5c,רקיקי נזיר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84aa7bc5-9b2a-4f78-acfb-445d0988bb16,ארון הקודש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84ae55d7-3755-45e6-9ab5-3f41314b0c89,שהם,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84b664a7-df49-4de9-b01a-cf9d4d9b3fa5,רוק,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84b690a7-4783-4a4d-97f9-49a98fbab848,רבית,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84b7087c-e415-43ff-8051-f8e733d058c7,חשן,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84dd30e5-865d-410f-b0f3-871376ae9cbb,אבן ברקת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84de1bf8-aabd-4e9b-9cdc-cd26885c2260,עיף,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84f15ccd-21d2-4266-bebe-259f9e3f2fd5,קרית ארבע,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,mixed_numeric_phrase,,,,,,,,true,,,,
84f2fa61-60cf-4ff7-8d76-3ccbc89aeb2a,ארץ הקדושה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
84fc7af7-427e-4820-848c-cc1d4876ed34,מי פרות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85012b8d-5f23-43b6-b878-c9cd76e0b8bb,שומר שבת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8507f463-93f9-4f9f-9766-eee20a1d855c,הורה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85355295-f48f-4750-841c-c11cf3026ab5,רבה בר בר חנה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
853bb056-7665-4cde-8b67-0ff0315481dd,ממון,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
853f9452-8707-4560-b9ea-b21a3e302167,טענה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8542fc6a-c74f-4298-a37e-b745f7675c1b,בן זכר,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85462107-891b-4dfc-b320-a07bbe6f7dbf,כוחות נפש,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
854afac9-bec7-4f4b-a320-0b2632427979,סגור,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85682134-c229-44db-b19d-84289d057d23,פרוטה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
857128a4-6560-4680-9bb6-7aeb2fb4fb29,מים ארץ שמים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_multiword_dictionary_phrase,,,,,,,,,,,,,,true,,,,
85734070-3d66-4137-ba39-62b0cf00aa0d,חלשה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
8574de05-4a12-4e5e-a16e-a04aacc38045,משמרת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
857a1f58-c0ec-4bad-98f6-70ed8c2f248d,קומה,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
857d1a98-71f8-4eaf-bfde-e5f35dffe9d5,איתן,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
857e252b-1394-4047-badd-cd36614e626b,מחזיר גרושתו,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85a0a015-9b0c-4b40-b980-bb0f72d797bd,שלמים,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85a6cd17-ec1c-4c85-bca8-dd6539570841,נקור,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85c63a51-d6ff-4544-8189-ae30005c9154,צפרדע,promoted:raw_docx_v2,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,tagged_thematic_animal_world,,,,,,,,,,,,,,true,,,,
85ca2543-5650-4eba-ab2d-392365e4e237,מפלצת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85cd936c-54e5-4834-80cb-4e9da633f290,צלחת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85e055c2-af7e-435f-9d5c-19a8ddc65cab,גולגולת,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85e9776c-c629-4bd4-b1d4-6376fd81078d,מחילה בטעות,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
85eca5dc-e241-4a84-9303-1455dd028843,חטאנו,promoted:raw_docx_v2,research_vocabulary,high,eligible via existing lens (per corpus_role),,,,,short_dictionary_entry,,,,,,,,,,,,,,true,,,,
