id,phrase,ragil,is_verified,source,corpus_role,display_access,claim_subtype,confidence,rule_or_reason
61807e9c-c984-4aa3-909a-2ab5c8c98ca6,מדוע לא בא בן ישי ∆,2014,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
163075c1-ea0b-4f23-87a5-e76831b71a84,מה אדיר שמך בכל הארץ את בש,1671,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. Psalm 8:2 'מה אדיר שמך בכל הארץ' — direct biblical quotation."
3b21f508-4ed1-49c6-b257-12d1e3b36afd,מה היא שנת התגלות בנ דויד ∆,6447,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
bfd790a4-021c-462c-b0ce-422870e26d24,מוצאי שבעית ∆,929,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
8c09a477-9603-49fa-b79e-c2d9f7decdd8,מזמור לדויד ∆,347,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
ef34b5bd-b7dd-45dd-b98d-eb346dcebfe0,מי הוא מלך שגזירותיו קשות כהמן,2015,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
beae8f5a-475b-4e6f-bf0d-6726acccf556,מי זה צמח בן דוד היום,327,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
d11c6c3a-e18f-4c3d-b1ca-e4b04f9b9aea,מי יבנה את בית המקדש האחרון ∆,6440,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
172c9282-584f-4cb1-9544-b049e69c65f4,מיהו בן דויד ∆ גדול,3630,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
a09c955e-93a0-43ba-8783-5d49dd36428d,מיהו זרע דויד המלך ∆,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
502c0eba-14d9-444a-a270-bf95ac4c24f6,מיהו עבד נאמן ∆,1110,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
633abd70-6e39-4833-b020-05e1328dabef,מלחמה אלפים חמש מאות וארבע,1358,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
c911d769-f0cc-4cef-9433-b42d70af3995,מלחמה בעמלקים ∆,1819,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
22fba655-ad72-4a20-8566-c05d7f876fae,מלחמה להויה בעמלק מדר דר משול/ש,3585,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
c33a350c-5157-4298-b03b-9ad17ba8e295,מלחמת העולם השלישית סוד יהו ה,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
9f45f204-05a2-491b-9410-a7607b878ffc,מלחמת העלם השלישית תחל בחג הסכות,2660,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
cacb42af-2adf-4322-bc37-4f407286cb8f,מלחמת עולם שלישית ∆ ישר פוך,8668,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. 'מלחמת עולם שלישית' matched only because 'שלישית' contains the substring 'שלי'; plain geopolitical WWIII phrase, not first-person."
fd25de61-c6f6-4b2e-ab41-1a68873b9419,מלחמת עולם שלישת בזמן הזה,1820,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. Same false-positive ('שלישת' contains 'שלי'); plain geopolitical WWIII phrase."
2a8fa965-8944-4d00-a7a5-b04b9ccfba89,מלחמת עולם שלשית בזמן הזה,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
b32cd588-a4a2-48af-9070-d19b06b54d62,מלך מלכי המלכים יוכר בעולם כולו,781,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
db841029-96e8-430e-beda-922321940e09,מלך פרס יחריב את העולם,1212,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
9b4a7aa9-a9b8-4bd3-86eb-f521194797ae,מלכה סינדרלה סלין ∆,3860,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f260e7f1-02c4-4d1a-9240-ae7414f93a9c,מלכות בן דוד במהרה בימינו ∆,3582,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
e92ca6d5-597e-4c44-8755-fe3abe27cb10,מלכות י הוה לעייני הגויים,776,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
3d74f813-b733-4418-a720-7c8b20232024,מלכות יה וה תהיה לעולם,1118,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
797375d7-0598-4b38-bb0b-215bb754de36,מלכות לכות כות ות ת דוד וד ד,2212,False,excel_import,numeric_word_construct,public_expanded,research_phrase,high,"Notarikon / progressive-letter-buildup technique (e.g. צ-צמ-צמח...) — a standard gematria construction method, not an interpretive claim."
8074e53f-ca4d-43af-af2d-dc208d3e0857,מסר גדול מעת בורא עולם,1208,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
dd10ba00-98c0-4706-927d-65eee120ffd9,מפלת הכלכלה העולמית בזמן הזה,1337,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
53745a16-b9f2-4f3a-8c9f-4e9bcd80ddf5,מצאתי דוד עבדי + רגיל ומלים,1010,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. Psalm 89:21 'מצאתי דוד עבדי' — God speaking, direct biblical paraphrase, not the researcher's personal claim."
0798945c-59ef-486a-a8d6-9109cb60e9aa,משבר מניות עולמי = ריבוע,1492,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
74634e4f-5655-4b61-9366-4e95e45c6f26,משיח ∆,358,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
0f882fac-b4e9-4f2e-b659-b9751cb0e718,משיח ישראל ∆,899,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
855ea6b0-d5c2-46c4-b502-2e546c4b394d,משיח תשובה ∆,1071,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
7287f11f-43c6-427f-9088-d1d9cc76633c,משיחי ∆,368,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f1226baa-ce2d-4852-9319-94f5a4f7a836,משכן הקבע ∆,587,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
5a30403c-9b48-43a5-b000-abb63da4343a,נבואת הנביא יחזקאל לח לט היא,776,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
a0ac5005-8a53-49c4-95f2-3162dbac7500,נביא ישראל האמתי האחרון יבא בעתה,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
d3ee9989-f7fc-49d2-a676-e990c1e30a51,נהר יצא מעדן להשקות את הגן,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
6f0806cb-98ef-406b-9460-cfb1773866cf,נס קורה פה אל שוכח ואל סולח,1012,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
b34c4ce4-1289-4ebc-9b22-9d2d7228d648,נפשי נכספה אליך רגיל ומשולש,1641,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. Echoes Psalm 84:3 'נכספה... נפשי' — devotional psalm phrase."
1d5527f6-441b-4fdd-bf15-4b1e1b7c0c72,נצעק ליהוה ∆,366,False,excel_import,thematic_corpus,public_expanded,biblical_text,high,"Recognizable biblical/liturgical quotation, not a personal or third-party claim. Liturgical call to prayer ('let us cry out to God'), plural imperative, not a personal claim."
be9f6529-88ff-4e41-b0b5-9b4c45f7f029,נשמת אברהמ דויד בנ ישי,1434,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
0c5453ee-9fda-4e32-a527-a65e78da65c8,סאלי חיה מור היא הכל,441,False,excel_import,personal_or_restricted,internal_only,personal_note,medium,"Names a private (non-public-figure) individual in a personal/affectionate note; kept out of public display as a privacy precaution, not because of any defamatory content."
f436ab5b-471b-4e0a-81f9-916c45203bf5,סוד אלף שמונה מאות עשרים כי לה' המלוכה,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
ef79a4cc-0b10-41b4-b2a2-7aa17c42246e,סוד בן דוד המספר הקדוש,936,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f5db2cd2-0ca5-477b-847c-6048609f3b45,סוד המקדש השלישי בזמן הזה,1290,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
78de9a28-64f6-4193-95a6-9ba5713c774a,סוד מלכות דויד בן ישי נחשף,1400,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f9484bc4-f861-4d8e-8b2b-a330a8cafcd4,סעודת שור הבר והלויתן ) מילוי,3626,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
517a670b-f803-4961-9206-ec4ff39dd224,ספר דניאל ∆,435,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
7cef11a1-46f9-48b3-9b87-9400f975b873,סתם הדברים וחתם הספר עד,1634,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
368ae76d-8423-4f6c-8901-15e6a5239f7d,עבור ילדיה,337,False,excel_import,unknown,human_review,source_claim,low,Fragment ('for her children') with no notes; subject/referent ('her') cannot be identified from the phrase alone.
65af3ded-fceb-4559-9968-8149e7ff9e34,עד ט בטבת השנה זכו,889,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
393e0681-29dd-4a95-bd21-c77fdad4d470,עד כי יבא שילה אחרית הימים,1186,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
9b569c9a-2a17-4a0d-8025-329e9bc00848,עד כי יבא שילה בעתה,939,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
89072f50-c91b-4c83-83da-6eb28d408b8f,עד כי יבא שילה ולו יקהת עמים ∆,4771,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
12069a1b-7e61-4b41-b988-20e0081d38d2,עד מתי קץ הפלאות (רגיל ו ∆ ישר והפוך),15334,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
5566112d-0c32-4224-a648-9bde28203474,עד עת קץ ∆,734,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
69c18ce5-15be-45f6-89d2-b3dfeafa6d63,עולם כמנהגו נוהג ∆,1290,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
257d7079-1663-4bb5-8d8d-857876d49125,עזר כנגדו (אלה) (שנוסיף גל יהיה פלאים),360,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
a84673b4-8ab0-4f48-a0e0-4438cfff0923,עם ישראל איכזב את הויה,1118,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
e8c74614-a60d-46af-bca5-07b8ac7a66aa,עם ישראל בצרה גדולה בימינו לפני,1284,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
99cce61b-21ba-4bbd-a7c2-0b1f9b39f3f1,עם ישראל יקים את כל מצוותיו,1820,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
6ffd52ae-8adc-40bd-a5d4-fc2cca09c80c,עם ישראל ישיש בציון ירושלם,2015,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
2c16c17a-33f5-44a8-ab46-428582d39a12,עם ישראל לא יאמין פליאה,919,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
66466939-6db1-443f-8597-e11809e52750,עשרים ושבע האותיות (גדול),2386,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
40babe8e-17e7-4e71-9ec5-24629c4ced50,עת ∆,470,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
556e8653-62df-4059-b699-ca2087413e36,עת נ ∆,520,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
12de2d7e-66dd-4682-aa79-f21a220915af,עת שער הנון מילוי המילה,1337,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
8ab495eb-b0eb-41ee-8e3e-ce5ca71dac1d,פינחס - ריבוע,496,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
c2640069-fd26-4a87-b26e-810f23188a46,פתאום יבוא אל היכלו את בש,1351,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
963acadb-54c7-4da6-9af9-727632ca239e,צ צמ צמח ד דו דוד,386,False,excel_import,numeric_word_construct,public_expanded,research_phrase,high,"Notarikon / progressive-letter-buildup technique (e.g. צ-צמ-צמח...) — a standard gematria construction method, not an interpretive claim."
82fb8dad-5b9d-4ef7-bf63-2925c333c64c,צ צמ צמח ד דו דוי דויד ב בן י יש ישי,1110,False,excel_import,numeric_word_construct,public_expanded,research_phrase,high,"Notarikon / progressive-letter-buildup technique (e.g. צ-צמ-צמח...) — a standard gematria construction method, not an interpretive claim."
22f4ef31-bc66-459b-b907-a554663f8cbc,צמח דוד ∆,152,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
43235059-8614-49cb-9add-fb673b4b002c,צמח דוד הוא האמיתי הכפלה,770,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
2afb0cb9-5893-4aa9-b8bb-500dff0d993a,צמח דוד המלך בזמן הזה,363,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
b12b177d-e117-4ab1-97c3-a9e307057fe8,צמח דוד מצפה לשכינה הקדושה,1202,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f67dfe55-3575-4529-98f0-65d53bd853db,צמח דויד בן ישי אותיות לפני,1527,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
6aa023a3-9f33-4a17-8704-9270b44b8af2,צמח דויד בן ישי כל אות שניה,1356,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
2562b218-8f2c-4533-a519-a05e0f605736,צמח דויד בנ ישי לפני,704,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
f5412e57-3a9b-48d8-a74e-cfa207cbdce2,צמח דויד בן ישי נסתר - מדבר רבה,1697,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
a9d54966-a998-4fec-8986-fab24b4e6172,צמח דויד שורש יהודה ותמר,1644,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
64475e08-a0c3-4903-8bff-a3f3d26df3b2,קאזה מרוקו ב ∆,467,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
58088252-4ce0-4466-b133-e02c18a09511,קץ הסתר הפנים - מסתתר,,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
87324094-cecc-48db-bed7-27573c090032,קריסת הכלכלה העולמית - ריבוע,1729,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
c516b320-3e64-4182-b0d3-2c9f142dc33e,רוח אלהים מרחפת על פני הארץ ∆,6440,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
97bd03a7-f2cd-47ba-a331-9edc08d0961f,רוח אלהים תנוח על צמח דוד בשנה הבאה,1386,False,excel_import,thematic_corpus,premium_candidate,research_phrase,medium,"Full-sentence messianic/redemption-themed research phrase (classical trope: Messiah/Davidic line/Temple/redemption timing); presented as an unverified researcher hypothesis, not a documented fact, so kept at research tier rather than public-default."
