id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,node_id_type,corpus_role,rule_applied,confidence,cluster_id
"78ed9d83-cf8a-4e6a-a84b-c11e347933de","נעמה למך","sod1820","255","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e4ca68e7-1cd8-46c6-b7b8-8e0914fb2609","איש הניסים","sod1820","486","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"67c1a985-3b85-4f00-8695-e3493eabe763","מילה","entity_seed_v1","85","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"1a582f9d-a956-4884-9a15-49367582709a","אוריאל","entity_seed_v1","248","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלאכים"
"00688f60-88a0-47ea-ac12-f8916d7cba4d","תניא","entity_seed_v1","461","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"5865038f-2963-43f7-abe3-1df9663bd56f","תלמוד","entity_seed_v1","480","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"6c275618-8257-47b3-be52-72e986533292","כסלו","entity_seed_v1","116","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חודשי השנה"
"839c7dfe-5c51-4b6a-8517-21bcc4edc0f3","אדר","entity_seed_v1","205","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חודשי השנה"
"d88e0401-4496-47ff-95f4-830408c8f10e","גמרא","entity_seed_v1","244","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"e974fd21-cec7-4ec6-bad7-97c8dd495c47","ראו באורי שזרח עליכם","sod1820","1111","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"545aa50e-e06c-4896-be5e-6f3bfdbd3ba8","יחס הזהב זמן","sod1820","194","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"49c04f55-1d82-441a-bf47-9b47c102476c","למה הכל שקר","sod1820","730","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3663014a-ffd8-4d90-bb16-dfff45109761","לוחם אור","sod1820","291","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e60fa9a7-0c20-44b5-a4ad-93ff6c258875","שלש חמש חמש","sod1820","1326","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6b0bd367-959f-4685-9844-bb88269274b3","משחק אלמוג","sod1820","528","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"be5b45fc-20cc-4987-8da7-82f82ca8adde","אסון בלילית","sod1820","599","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"38fd2137-025e-46f9-8b2d-d71281ca504f","גירוש לילית","sod1820","999","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"82a782c4-b8bd-4130-b0be-bb5f8111fc41","ארץ אמתית","sod1820","1142","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"13b19717-f698-4add-896c-7c6da26817f2","בעלי שאול","sod1820","449","false","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"71ba2cb5-9f05-4b37-9cc7-d7f06a37a6af","אשת איש","sod1820","1012","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"13c4e4c2-7e0f-4fd0-841a-2516e760a845","יםסוף","sod1820","196","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5c332050-5c95-4c15-abe2-0d69404e0647","דבר מלך","sod1820","296","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b94d69d8-82bc-4fcf-9e58-b2f892220ab3","חרב המשיח","sod1820","573","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"caa4bd56-452b-4019-a7ab-458935c2fc9b","ארץ","entity_seed_v1","291","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"e9d53809-f26a-4e4d-9cda-3a514a08691c","א או אוצ אוצר","admin_curated","402","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"780688e3-fe5e-433c-8073-e0c456086781","כפרה","entity_seed_v1","305","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"27a3adc3-616f-47c4-9a4a-7066711229e8","ניסן","entity_seed_v1","170","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חודשי השנה"
"f21a3376-fe59-4bce-912d-d2533405b137","אש בירושלים","sod1820","899","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"ed5dc4ed-e0ba-4d95-b7d2-a6f5e740519d","בא סוד יהוה","sod1820","99","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8b94bd3f-45bd-4d11-acf3-5d52fa27d73b","ה ה במדבר רבה","sod1820","465","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fcce1059-ebfc-4d3c-8d6d-595911627303","לילית רעה","sod1820","755","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b85a0fe0-639f-4287-8450-77d00e592de4","כתר שלי","sod1820","960","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"995adba5-3b99-403a-abe6-2ffa9f2c0813","מול בית פעור","sod1820","844","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1e828bbd-09ff-4839-ab60-709b2c072e54","מלחמת נצח","sod1820","666","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"62339475-a893-4d34-8f47-29f18bf0f099","שסה גידים","entity_expansion_v1","432","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גוף האדם"
"952d2067-4016-45bf-a082-12e8e3593b4f","רמח אברים","entity_expansion_v1","501","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גוף האדם"
"3cd171d5-b551-4539-a245-500ff979d551","שמש","entity_seed_v1","640","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"8326f982-7040-49b5-a89c-0215fe4a9353","מילו ורגיל","sod1820","335","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e06aa8a8-a38b-4074-88aa-c536b60415af","מלכות גילוי","sod1820","555","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6a405dac-e157-4873-9b6d-44820a7898b4","גם ראו פעלי","sod1820","440","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"dbb913d4-33e5-4781-9776-39cb4c55b2b7","הבזק אור","sod1820","321","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e8e392c9-3185-464d-b809-c9a5bbb3f12c","משיחי יבוא","sod1820","387","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"42748adf-a254-422c-8892-f71a02117546","ים","entity_seed_v1","50","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"20701643-aca0-4b3b-b324-962dc37af722","הר","entity_seed_v1","205","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"038bd8e8-0fa8-4890-9841-7c2967dd8300","ספר דניאל","sod1820","435","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"921a8daa-ae79-43a6-998e-f6653577cab2","משיח שקר","sod1820","958","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"79a58650-fb3d-43b6-9d3f-069d4ca8efa8","עידן בת כהן","sod1820","611","false","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"22f85baa-5a94-4393-9110-0d00ef749e16","נובה לא חיה","sod1820","117","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b9e148c2-9565-4f95-b328-767a19771f7b","פני משיחך","sod1820","518","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fad36ed2-d336-428a-b83e-a2e945ea81b8","סוד אחד","sod1820","83","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"616e792e-c824-48e5-bba4-c3e0f4a7e59e","סוד פאי","sod1820","161","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"750beb68-a72a-4b5b-ac2f-50d5cc70d98d","ר א מ ע פ ה","sod1820","396","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fe9866e0-e7c5-431b-8125-614b3c44715c","רוח בהמה","sod1820","266","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"de55626b-7218-4e05-8e82-deb6178e29a6","שואה בדרך","sod1820","538","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1611ff42-1b3d-4cef-a6ea-4acf67ce7e5e","שאול המלך בו","sod1820","440","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5df83aee-d8d0-439b-8c3f-dc989c182740","רזי תורה","sod1820","828","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c7963d90-cd51-42b4-a575-8f5df0465f18","שבת המלכה","sod1820","802","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1e31562b-98a7-4561-beaf-0c82c9a05fd9","רוממו יהוה","sod1820","318","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b27d7294-8417-4336-992c-f860de1aad4d","שדה לילית","sod1820","789","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5dc72bb3-db82-410f-a333-ead3381e730d","תל אביב","sod1820","445","true","1","dna","מנוקה אוטומטית","entity","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2bf0fc67-c508-4bc4-a5b2-635230b7f7f3","שעת הגאולה","sod1820","820","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5964f2f6-3fe2-46f9-a2e7-f31af2fe18d9","תדר השרדותי","sod1820","1529","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2af19409-83cd-4bd2-998e-09227053d912","תדר גבוה","sod1820","620","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"39e14ab9-1186-48ee-8578-1f06069d43f5","דמעות משיח","sod1820","878","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0006fcad-7686-4cfa-ba46-95d555e87a4f","דרגת היחידה","sod1820","649","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"dd34de0a-d95e-4a17-a5a8-39f82c3c922b","הנחש הקדמון","sod1820","568","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"fd73c245-d4a4-4208-bb1b-9d2f8863083d","הסנה בער באש והסנה איננו אכל","sod1820","989","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"34009a1b-315c-4537-b494-1a77f02cd0eb","הזבל של יהוה","sod1820","400","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0eed3350-b269-4eb6-bfde-6a30d04c6abf","הטבע שלי","sod1820","426","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"60bf0b1c-e41f-47af-a057-656ad1c4f71f","היכל דוד","sod1820","79","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6f73b590-8bf0-4519-8d65-ffc5ff6fdcaa","אהיה","entity_seed_v1","21","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:שמות הקודש"
"1b315942-d609-4072-b174-f3ec08f36775","דברים","entity_seed_v1","256","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"52080bd1-d19f-4e58-a836-23560a7d1a58","ישראל שבת","sod1820","1243","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a0fd1c7b-d191-4b9f-baa0-81bab7227afb","צבאות","entity_seed_v1","499","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:שמות הקודש"
"3e18ef66-f70f-4894-92d7-ab3255665279","משיח צידקנו","sod1820","618","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c96f0946-780c-467d-b514-d2500baa4c8e","ויאמר הנחש","sod1820","620","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"34e1664d-8448-4ab5-88e3-5c5cb0e18d8d","גבריאל","entity_seed_v1","246","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלאכים"
"6bd3a657-b6dd-460e-a52a-1fd08176121e","הנחש נשיא ארה ב בראק אובאמה","sod1820","1290","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8a0b88d2-8cc5-4622-ab6e-0888bc8b210b","התגלות יהוה בעת ההיא","sod1820","1363","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1f320dcf-5486-4993-9c5c-4732de1b8566","התגלות ר מ משיח צדקנו","sod1820","1692","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a50b5ad8-c88e-4058-8dfd-f4deb0e8cfd9","שפע נגלה","sod1820","538","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1cfb71d9-dcc4-4aca-a164-042ed2781ce3","זוג בבואה","sod1820","32","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2e347411-a88a-4cd8-90b7-23be43be8506","ויהיו בני ישראל במדבר","sod1820","888","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b9647a47-ee97-4eb7-8381-c42c3fe78ee1","חוק הגאולה","sod1820","164","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"201a2065-0026-47bc-97ba-d9a0a6615187","חולי לילית","sod1820","534","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"bbbe1e01-8fe0-4bf4-a286-0eaa44434bf6","צדקה","entity_seed_v1","199","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:עבודת ה'"
"8deceab1-059b-4c79-b2c3-e3492fd361e6","חשמל","entity_expansion_v1","378","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מודרני ומדע"
"dccb4887-90fd-413e-bbd8-9d7b1677d6e9","יהוה ישמח ב","sod1820","386","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"80d6d7ee-52f8-44f5-b61b-0e40ea3c6b96","חוש הומור","sod1820","571","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"93cc5a36-b6ec-4b6f-819e-ac309a1e4191","חקק אלה","sod1820","244","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4266d105-b213-4ade-a419-8bb832c79e49","חיזור יהוה","sod1820","257","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2f8f47d5-cfe6-4252-8395-32693bd298ab","יאהו סודך","sod1820","112","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4d2da4c5-84bd-4173-a29f-b6f60195c634","יהוה אני רוצה","sod1820","388","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"005f4e73-f2c1-4a85-b420-6261ed7d411d","יהוה נורא","sod1820","283","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9f51f2b3-ccc9-46e1-94c4-bfee13a93c51","בראק אובאמה עלי חאמינאי","sod1820","588","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"26d4e243-0375-4913-888b-5d1bf1a01a0f","ישועת אלהינו","sod1820","888","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"43a321c5-fc62-4163-9c6b-af38a86b8d38","כי מלאכיו יצוה","sod1820","248","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"ef5df955-f3f7-49d0-802c-ee00e989aec8","אינטרנט","entity_expansion_v1","329","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מודרני ומדע"
"4e9c389d-a5e6-4a62-ba90-b506b573a4d1","רובוט","entity_expansion_v1","223","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:מודרני ומדע"
"f3380978-3116-4fda-bca7-334e080cf2ea","מימד חמש","sod1820","442","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e2f60ead-878a-4300-9c4c-5092e3ce1480","מלחמת עמלק ב","sod1820","760","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"bad79fe7-79f1-4bb8-a919-2e6830db7623","קניתי איש את יהוה","sod1820","1308","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c66ab89f-47b3-4355-930a-76d52d3a6d24","קאזה מרוקו ב","sod1820","467","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"263d674f-4de1-47b7-9364-698a00ebdb2a","רם יהוה","sod1820","266","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f1cc3747-d812-44e0-a780-c4529506d331","רעש אדמה","sod1820","620","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"69f6d093-3d9f-4613-9212-9bcd3e4e89cd","בכתב בעל פה","sod1820","611","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f96e52ee-3db9-4b5e-bb19-5c7496c8927d","ב מדבר רבה","sod1820","455","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b23cbd87-218c-4714-8016-8e9c8af97e62","בצלמך אני","sod1820","243","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"571970a1-097d-465a-9ee6-6d8f3784de0f","בית דוד","sod1820","426","true","1","dna","מנוקה אוטומטית","entity","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9c59db2b-304b-4719-9716-80f2b3546fb1","אש","entity_seed_v1","301","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"023e04d3-ba7e-48f8-ba87-f0f9bd1767d6","שמים","entity_seed_v1","390","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"137fd358-4b7e-4f0c-8f34-cc09c4ef7331","כף הקלע","sod1820","305","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"19b17cd8-a64a-4cbc-8461-2a27aa7d783b","סוכות","entity_seed_v1","492","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חגים ומועדים"
"a1008669-f656-4528-8348-4b2823ca101f","מיקום הות","sod1820","607","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"65f9b74e-e4e3-45fe-9a60-c8874115fc7e","נהר","entity_seed_v1","255","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:טבע ויסודות"
"78077e1c-9683-4b35-9ebe-fc62f10cf390","חנוכה","entity_seed_v1","89","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:חגים ומועדים"
"86aac67e-8331-47d4-b1db-f38ad5939d9c","אהרן חי","sod1820","274","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"beacf5f1-b8c2-4ec7-8213-34572229aef3","יד","entity_seed_v1","14","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:גוף האדם"
"e2641585-eac6-4ce6-a7e8-96bc9a974261","סנדלפון","entity_seed_v1","280","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלאכים"
"91451de6-7d51-4939-a64f-d2941d7ae0a5","אלוה","entity_seed_v1","42","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:שמות הקודש"
"922cc287-8653-49c8-af38-cfb766573280","משלי","entity_seed_v1","380","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:ספרי קודש"
"c5892256-2c03-40c2-a497-d1dcbda14d8b","סוף הגלות","entity_expansion_v1","590","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"9102b73d-577a-4ead-a1a2-311feea2e3d8","גואל אחרון","entity_expansion_v1","305","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"1430bdde-4acf-49b8-9a95-286bc626fa58","עת קץ","entity_expansion_v1","660","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"6d70198b-d726-464e-b66f-296d8f1833f9","שיבת שבות","entity_expansion_v1","1420","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
