id,phrase,ragil,is_verified,subcategory,corpus_role,display_access,claim_subtype
8fb0c065-74d1-481f-9b7f-27c8f98f5dcb,עד עת קץ 1335-גדול ומלים-לפי אחת,3580,false,D_research_construct,archival_raw,internal_only,research_phrase
aa0b26f8-ce9a-4f46-852c-b5238cc902dc,1335 1290 התגלות - מסתתר,3580,false,D_research_construct,archival_raw,internal_only,research_phrase
d01b965b-e192-4a82-aaaa-6353837506a2,המשיח 1335 1290-לפני -לפי אחת,3630,false,D_research_construct,archival_raw,internal_only,research_phrase
f65d764a-effc-4241-8601-02259e906b10,התגלות פלאית ב22 12 - לפי אחד,3630,false,D_research_construct,archival_raw,internal_only,research_phrase
b4c49f0e-c69c-4023-8f24-fd280013cf27,סוד מלאך דניאל 1335 1290- לפני -לפי אחת,3960,false,D_research_construct,archival_raw,internal_only,research_phrase
2d1b3784-3f23-4c3d-816a-bd3ebb2b6800,דרגתו בעתה 11111- אחרי גדול,3960,false,D_research_construct,archival_raw,internal_only,research_phrase
49f73479-d426-476a-a102-f0c8eb30958b,1335 1290 סוד גאלת ישראל - לפי אחד,4340,false,D_research_construct,archival_raw,internal_only,research_phrase
af442225-bf44-40f8-aac7-0ec096b9c252,ביאת הגאל 1335 1290- גדול ואותיות -לפי אחד,4340,false,D_research_construct,archival_raw,internal_only,research_phrase
bfd714bd-a454-4b1a-960e-8f92fb8b60ea,צמח משיח בן דוד השכינה 1335- מילוי ללא,4340,false,D_research_construct,archival_raw,internal_only,research_phrase
3a599c63-051d-4031-bdd0-63e48f77222d,דרגת גואל אחרון 111110 -אתבש - 1118 - 1118 - 1958,4770,false,D_research_construct,archival_raw,internal_only,research_phrase
4088aa18-5d2c-42a5-a3f8-c168ae72d5f0,ביאת המשיח האמיתי בימינו 3960 אטבח ראשי,5140,false,D_research_construct,archival_raw,internal_only,research_phrase
c298448f-2822-4863-aff3-2e189f79c136,1335 ימים - רגיל ומילוי,5330,false,D_research_construct,archival_raw,internal_only,research_phrase
6a764e42-b9dd-49b0-be8c-f31d0231593b,1335 1290 סוד מיכאל בספר דניאל - לפני -לפי אחת,5330,false,D_research_construct,archival_raw,internal_only,research_phrase
3df06f4f-6401-491f-8183-3c43261ef92c,התגלות המשיח 1335 1290=רגיל ואותיות,5330,false,D_research_construct,archival_raw,internal_only,research_phrase
9252dc31-1d86-4311-9d3e-452d39c8c2df,מלך המשיח 11111- אחרי -לפי אחת,5660,false,D_research_construct,archival_raw,internal_only,research_phrase
1b294489-395b-4b7b-ab22-005a05a50f29,הוא יעלה לדרגת מלך המשיח 11111 - לפי אחת,7170,false,D_research_construct,archival_raw,internal_only,research_phrase
cc251802-2f3d-4960-b5de-f44ecfbe5df4,דרגת קודש 11111 -7170-מילוי רגיל -לפי אחת,7170,false,D_research_construct,archival_raw,internal_only,research_phrase
e0c76c71-9dca-472f-853e-31552403284c,396 המשיח האמיתי האחרון - אטבח,7170,false,D_research_construct,archival_raw,internal_only,research_phrase
37673a79-096a-4b5b-bca6-e09f823a499f,השכינה הקדשה תשרה על צמח דוד ב22 12 - לפי אחד,14000,false,D_research_construct,archival_raw,internal_only,research_phrase
1ffa1663-91e7-4211-adf0-0480681beb3b,משיח בן דויד בזמן הזה 1335 1290,26000,false,D_research_construct,archival_raw,internal_only,research_phrase
deb9036c-7338-44bb-b58b-32cd912d5152,11111 דרגת משיח -- אטבח -66 אטבח לפי אחת,26600,false,D_research_construct,archival_raw,internal_only,research_phrase
2cc706c0-f091-4b63-85bf-69fa7a2952f0,בן דוד בא 644 -פליאה- 1335 -לפני,,false,D_research_construct,archival_raw,internal_only,research_phrase
15154a3e-4f93-4245-877c-af9741d0d62c,המלך 1335- גדול ואותיות -לפי אחד,,false,D_research_construct,archival_raw,internal_only,research_phrase
a398e2d0-8767-4b28-945f-ce6acf00a9f3,משיח בן דויד בזמן הזה 1335 1290= משולש גדול,,false,D_research_construct,archival_raw,internal_only,research_phrase
3bbbfd53-f7bb-4dbd-818b-38474bef7041,הסוף לשלטון המושחת = 1335 רגיל !!,,false,D_research_construct,archival_raw,internal_only,research_phrase
e09928d1-b54c-443c-9877-acffd7e80c06,אלף שלש מאות שלשים וחמשה 1335 -לפי אחד,3860,false,numeric_word_construct,numeric_word_construct,deep_research_candidate,research_phrase
