filename,repo_path,artifact_group,phase_or_task,row_count,research_status,provenance,canonical_or_candidate,sha256,checksum_verified,row_count_verified,notes
SESSION_RESEARCH_INVENTORY.csv,docs/research-archive/2026-08-22-research-snapshot/session-audit/SESSION_RESEARCH_INVENTORY.csv,Full 42-artifact session inventory (CSV),Session Research Persistence Audit,42,PERSISTED (this snapshot),"scratchpad session scratchpad (this session, 2026-08-22)",audit deliverable,df2105e5b510c9eb4ccc785e836edc1a967105379ad2c1a0af3dd811ca4e87a4,MATCH,MATCH,base input for this manifest
SESSION_RESEARCH_INVENTORY.md,docs/research-archive/2026-08-22-research-snapshot/session-audit/SESSION_RESEARCH_INVENTORY.md,Full 42-artifact session inventory (narrative),Session Research Persistence Audit,,PERSISTED (this snapshot),"scratchpad session scratchpad (this session, 2026-08-22)",audit deliverable,84fbcd610a372ec068a5c1984a18432d5df8894a1d8144f6c2aac8ed4dc8972e,MATCH,MATCH,
PERSISTENCE_GAP_REPORT.md,docs/research-archive/2026-08-22-research-snapshot/session-audit/PERSISTENCE_GAP_REPORT.md,SAFE/AT-RISK/NEEDS-HUMAN-DECISION risk classification,Session Research Persistence Audit,,PERSISTED (this snapshot),"scratchpad session scratchpad (this session, 2026-08-22)",audit deliverable,537cd52ab174dea3443216fb2af2de3c75be510552a667034a1c8b5474225d31,MATCH,MATCH,
PROPOSED_PERSISTENCE_PASS.md,docs/research-archive/2026-08-22-research-snapshot/session-audit/PROPOSED_PERSISTENCE_PASS.md,Proposed (not-yet-executed) DB persistence plan,Session Research Persistence Audit,,PERSISTED (this snapshot),"scratchpad session scratchpad (this session, 2026-08-22)","audit deliverable, unexecuted plan",71847b9a20a6c584099c864c79e08797501ca5b7c563ee60d984698864cce303,MATCH,MATCH,
_dummy.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/_dummy.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),0,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
all_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/all_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),15433,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",82e8a35f9f48e063e0550e30d06b84568db2933991584ce485bcfac1cfc4ca83,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
audit_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/audit_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),42,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",954519044563391afd59adadecd29ef6e24d5f529c5edb155c1a3301a39d4332,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
candidates.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/candidates.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),271,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",7ccba7a86dc6284569b874a353b6d1e7fcee8fe23505ee2bf9ee33d55babc234,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
candidates_refined.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/candidates_refined.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),190,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",0fc851b4f79b5ff2cd4f6877a2a3acff57232f0390d38ead47f8136e1f062d40,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
claims.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/claims.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),65,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",6a868006e437df7a309cc3b47b390d75980326134e3bb85e5099afe6d7f08db6,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
classification.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/classification.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),240,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",200f6dbaa322bcf8eb39e1308a09b08630a145382d39bfaf4e75080db4401079,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
consolidated.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/consolidated.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),209,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",05cdc5dc9509a5056572221ff5a096a4393a34a1e87f1310a36c23c0f5baf3f2,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
decisions_partial.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/decisions_partial.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),111,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",c426cf15ba0459394d0eea2d5dee65a55cc333c52d56d0294e8f1727399fbf11,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
edge_counts.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/edge_counts.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",6110359bfb549abcfd2cb63252571e5ac0108257d8f211cb920cc984e5723c06,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
exclude_reasons.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/exclude_reasons.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),98,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",d3b6848099a3a327b0faa976f3741af1ae9c4563c1996bfcff77d3455d550ae6,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
final_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/final_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),986,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",564230899a55e11d164291c1fdc0d6a67d8a698c64c7ac76d4af2ad9d3a6ea06,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
full_bucket.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/full_bucket.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),330,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",16c478d0951ab2c746271f157c86454b10cbe7505872f4a1e206b16eeff6b7f2,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
group1.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/group1.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),1271,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",c3c5002e39e645a5e79242132b405104a88bb14c52a9ca98a6337088c66eb5a5,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
group2.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/group2.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),43,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",8c1b04e4df0c1928ee40853342a195135bada5286d8332620d0b8c3c93ddb898,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
group3.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/group3.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),32,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",11296c960b00018de14e52a380ce4e99b2dde88dea70cf1a7fa8ca8e460e37e0,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
group4.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/group4.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),36,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",e980d635aaf95aaf036b2713b40b4e7528d56eae6543cefb6a26ea78631e5261,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
group5.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/group5.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),16,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",2e56641be1682f4ec6718326708d9029234c5338ac787dd8c129ba9d0498e7f9,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mark_reference_sets.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mark_reference_sets.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),5,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",d1265bafea54cd61f81acbd0230ee639b57ce516ef468fe5c37bc001b1b38988,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
method_values_batch1.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/method_values_batch1.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",ee792396a2de6da86199845a58df39201f54e984ffe41bd2cd9d136cfab9911a,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_classified.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_classified.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),796,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",1699f70a1ada91ff90e4014ed1e2dc56d8b14cb641b85f0c09e5140d9611ad6e,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_expr_chunk_0.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_expr_chunk_0.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",1d3104d4e8c4fec3f334361fc4f6f257595bc77e4596c530ab6d950d6ba5ee5b,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_expr_chunk_100.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_expr_chunk_100.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",2b416e242434973168696791d014f0b3ae771269b550ed36162138f70bc6a488,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_expr_chunk_200.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_expr_chunk_200.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",71e130cec6b6e28c106aeefbe27ac7b766099af011a701aba7b454351e127f9f,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_expr_chunk_300.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_expr_chunk_300.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),13,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",bbdb6b4f5a8f175225da0e7d0b2909d8767ac76e28ca4febefb386c225872bae,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_final.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_final.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),796,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",54a7d87f069adb3859242ae3301f66c9a764e920f50ae8e2a64a41a55114899e,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_full_batch1.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_full_batch1.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",4e80ea61cd2a256436c2fe1f2a271b22232674b7598bab78c494d600df604122,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_full_batch2.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_full_batch2.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",7fa8790cd508de63e636946920452cd1ad42305888d6c55896e9ea5fb937e3e1,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_full_batch3.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_full_batch3.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",6f5b3041292f490e0e0d4ccbf70330d18f2415a988fd725cf221bc7f614d6143,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_full_batch4.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_full_batch4.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),196,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",017cc513ba3978af0847957ef0b99b1c1cfa4308a8befbcb5bfb6f4e0d692268,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_parsed.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_parsed.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),796,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",046d4cb3a6204bb0d778c825a9152eabc0b817dacd0f05a10bfc1aaf9fe6944e,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_exprs.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_exprs.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),313,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",0d410f16dd685ff112e6ab13958860229d791a32389e05d725864ec3416d73de,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_needed.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_needed.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),329,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",d3fba55bdf99d70088b2bcddfa15be999b6b1b5f4facbbf0e0093c24a3141a77,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_result_0.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_result_0.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",581bcda9e1c5badf8302916336cdbcdc09f4560cd9576e0445b2530e11be7dff,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_result_100.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_result_100.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",c01e0cb54d0d6ecb304e73de67c47ab2a4f618cee700c43ac1c87e8b134e7f81,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_result_200.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_result_200.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",bd7ed58de7c57f2f226b7675b45f1240a1b85751325ca08852f44bf218c61447,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
mm_verify_result_300.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/mm_verify_result_300.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),13,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",b115ef9dba1e5bbfd6f3b9fcb3258bfd4b5c2805bf4c3eaf23e646b4d3bd06cd,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
new_heb_candidates.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/new_heb_candidates.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),19,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",aa3397fa93b0920bbaffe8d95299460f5e50d98b0fce393808d2314d1e1b2dde,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
number_node_values.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/number_node_values.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),2034,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",8bc137e1cb020b958fc5254e06dd358e6258a871168b3a97dbc99e268e34f13d,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
overrides.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/overrides.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),93,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",4c852a441f1aa0ade5d53b6b5c1e667314a789ead3e41180be735386b983e54d,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
p3_candidate_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/p3_candidate_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),37,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",73ab034c6a1bc0747e0db33bebe87d73831ed7be6c6cbfd26a15d6f287a53700,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
p3_match_mentions.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/p3_match_mentions.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),36,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",16580fcac4001c4822079b22e98099c7ec2c4fe347e34fef7e7fee4fdc69f1b7,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
p3_mismatch_mentions.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/p3_mismatch_mentions.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),225,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",09597e968ef4bd3fe6d653fe71e4a31b6b3ea28c2bba1ae0fdf170a36cff91ac,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
p3_mismatches_classified.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/p3_mismatches_classified.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),225,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",af1434b5e72fa6476faabb3fad08e1d1b640d1487d27ea17626ab9d9fa28f301,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
p3_provenance.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/p3_provenance.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),272,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",430eb384f6cb5809f46e4e919df041d1c156cd9f4676fbfb77f8721bf45dc1cb,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_all_candidate_paths.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_all_candidate_paths.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),290,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",2b79e8036f55a54e4b0e68a9aa2a0fff89c08a4ccccc31d5618d8224ccec77c2,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_final_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_final_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),290,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",888e9c53c8fe5a5ca373c4925313d8077bb5404d9c5be342814b313b2ff90005,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_pool_evidence.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_pool_evidence.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),160,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",f5a20c673a3675efe6a267ed58b2a6a16c50cd925e84c7f30fbc6197b899b461,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_rep_all.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_rep_all.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",ee1f0971f250ba2fa5f2a7b115fc7cd08bd93bcd7c22788e18ef5ea893b3638d,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_rep_expressions.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_rep_expressions.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),200,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",7f16dc75eb00cf22b56364a7c946965894e9c10b97412753de8438d0cdfac610,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_ri_all.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_ri_all.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),126,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",6b09e15c3548940deb5ff40d0ee767dbdca045158e7bda8e542470d57d27278d,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_ri_expressions.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_ri_expressions.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),126,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",1dae51df8d05508e23da4088f4f13c5e99ad313ff7c1336e9428d3d0d6f81526,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase4_target_evidence.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase4_target_evidence.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),150,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",26428a43b0dc56b08591eb8b2b1950e29016942fd56d167c5742173da3e2d650,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase5_reconciled_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase5_reconciled_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),570,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",74922df7878a2702f907001f7bf858e0447162475e736b4c9041647cf666927c,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase5_wordlists.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase5_wordlists.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),4,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",4d662b0f0a30c4de32b6fc024524890d583398335117d2e778fdb5060658953e,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase6_rat_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase6_rat_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),18,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",85f0f978c3cffb76437288ca9258f3351ea0d2aad24719f9be5a635ab718aa8b,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase6_sat_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase6_sat_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),18,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",0655326dbe2ef8bafac4371f05d81a547a6f45fff9335a472eddd6a362b3cb7b,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase6_yh_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase6_yh_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),3,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",a636d0be3810f92bd011103aa20affcbd422a75d2bae57417a4a10b9a5aff4ec,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase8_candidate_pairs_raw.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase8_candidate_pairs_raw.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),1108,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",3fc1d163893145ad8f275f1c9793d3c2ae5df33fe8bb21d4b69a6b3a20b6c84f,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
